text,label
"A follow-up question: How far away from the true ridge does the watershed extend, using your looser definition? Is it the entire hillside entire you enter a channel?",0
I think that's a good solution.  Should we give it a try?,1
"I appreciate your effort to seek consensus through a merge proposal before merging <url> to <url>, but as you are no doubt aware, no one participated in the discussion, meaning that while there was no articulated consensus against it, there was also no consensus for it. May I recommend undoing the merge for now, re-opening the discussion, and seeking wider input at the relatively large number of WikiProjects that handle those articles?",1
You sure? Are you in my chinese class as well?,0
Thanks. Any idea how I log into this account?,1
"Very true. Out of interest, what do you make of the new kits(s)?",1
It seems <url> has tagged the following baiting articles <url> <url> <url> and <url> with a delete tag out of spite.  It there a  way to remedy this type of poor behaviour ?,0
"Hi! Why did you remove the reference to ""3000 miles from Graceland"" from the ""Wombats in Popular Culture"" section?",0
"Thank you! Was I the only one who found Lima's tone to be, to say the least, unpleasant?",0
Just curious... Where did it come from?  Where did you cut and paste it from?,0
"Hello. Who are you, and when are we to have met or communicated in the past?",0
"I know that this has been discussed before by various editors, but can anybody give me a reason why the problem is normally formulated in terms of the door numbers (1,2,3) and not the objects behind the doors (the car, goat 1, and goat 2).  Is this just because the door are given numbers in the problem statement but the goats are not given names?",0
"Yeah, chances are it is. How long do you reckon it will be before he edits a Sydney related article?",0
"While I have your attention, can you explain the source of those images of Starfleet insignia that you uploaded? Is it jewelry that you own and/or made, and scanned / took pictures of, or...?",0
What is the context that you think is lacking? any suggestions  on what to add?,1
"Hi SKS, I saw your post on the discussion on the charts page about Billboard Korea and I clicked the link and the website seems to be up and running but I can't make sense of it. Can you have a look at it?",1
Thank you. So what did I do to earn the tea?,1
I finished my expansion of the category you created. Any suggestions on how to improve the category?,1
"You are so right, <url> looks to be blatant advertising.  Why don't you put it up for <url>?",0
"You created <url>, there is already a page that similar <url>. Why don't you mix 2 articles together?",0
"Hi, I just couldn't understand <url> ! Could you explain,please ?",1
"I'd be glad to help, if you like. How should we divide it, by section or by criteria?",1
"Should be OK. Let me finish up what I'm doing now, and then see what needs doing. How long are you around for?",1
I added an outside review to the article's Discussion page.  Should this be put on the main article?,0
"Glad to see someone else involved. I've suggested an RfC, what do you think?",0
"I personally haven't really ran in to any fascists here, but I very much doubt that anyone would object to redirects. Could you tell me the location of the list?",0
"What's the origin of the data graphed in <url>? The image is used in <url>, which has an in-text cite for solubility characteristics, but could you clarify the source for the graph itself?",1
<url>. Who is Alan climate gore?,0
The English Wikipedia seems to be the only one still up. Does anybody know what is going on?,0
Stephen's solution certainly isn't optimal. Fancy giving me a basic rundown on the problem here and I'll see if I can devise a more elegant one?,1
There's enough subtlety on some of the variants that I will need help from an expert. Might you?,0
"Hi, congrats on your admin promotion, but in preparing the short note about it for ''The Signpost'', I'm puzzled as to ""the backlog"", which appeared in your RfA text. Is it a copyright backlog for images?",1
"Senta.jpg was garbled or empty or some such, so I deleted it. You might want to try re-uploading?",0
"Hi, I reverted vandalism on a couple of your subpages that you transclude in your main userpage. Do you want me to semi-protect them (your subpages) so that it is more difficult for vandals to subtly vandalize you?",0
"thanks for the reply. Would it contradict any guidelines to change it everywhere to ""TWO SQ BRACKETS"" NEWNAME|the name relevant in the article ""TWO SQ BRACKETS"" (with the hope that the name won't change again before the article is created)?",0
"You removed the reviews and their cites from <url> and left a summary saying use them in album pages, of which there are none for this band (just a few singles). Since I don't plan to make any, where would this information and the logo be appropriate?",0
"The FLC reviewing process is much slower than I imagined it would be but I suspect the Oscar nominees are bound to get promoted soon. In the meantime, would you be interested in helping turn <url> into something like <url>?",0
I see. So what should I do with this sockpuppet?,0
Great work you've been doing on this. Would you agree with me that International Political Economy should be capitalised?,1
"See the page <url>, and in particular the section <url>.  Does that make sense?",0
"Tim, it strikes me that DNA is getting more than average vandalism for daytime; I suspect it's schoolbreak week somewhere.  I'm not able to help much as it takes so long for the page to load; do you think it's time to ask for a semi-protection break?",0
"I have already read this - thank you very much for this kind gesture, dear friend. What's up with you?",1
Ok thank you so much. How long have you been on Wikipedia?,1
No problem. Have you heard anything new about HRE?,1
That's fine. Question: how did you find that out?,0
"Deletion requires some care: an administrator has to check that the prod tag has been on the article for 5 day continously, that the prod'ed version was not the result of vandalism, that the prod reason is acceptable (possibly checking the talk page), then has to delete the article reporting this reason, possibly deleting the talk page, and finally checking the incoming links. Before starting doing this on every article in the category this adimin relies on the number of categories instead of calculating five days to today?",0
"I have looked back in my archives a year, and cannot find the issue concerned - although I certainly remember the name, your account, and the style. Can you give me the relevant link/diff, so I can refresh my memory and be best informed what action might be appropriate?",1
"I created these articles. So what your saying is that when I finish the bigger article, redirect these articles to the big one?",0
"As I suspected, user CBERLET reverted my work on the recruitment section -- he just spouts JARGON as a magic-keyword and hits his button.  What am I supposed to do about this?",0
"I saw your notes, and will watch for any objections.  If there are none, in two days, do you mind if I move that page and start the new categorization page/discussion?",1
"I am starting this now. As Dexter is an official history, we should be beyond reproach in redrawing it would you say?",0
Hello? Whom do I speak to to become a <url>?,1
"If you think that's appropriate, I have no objection. Perhaps hold off a couple more days to see if it persists?",0
"What can you say about <url>, some of them are marked as stubs. Is it correct?",0
"This is helpful for automatized transfer scripts. By the way, did I get the location tag right on <url> :-) ?",1
I just sent you an email. Did it work?,0
"I see. What about ""Main Church""?",0
"Although a book of Mongolian history wouldn't need to specify that this was something that happened in Mongolia, Wikipedia is not Mongolian-centric. Clarity is important; what happens if someone finds it via the ""random article"" function?",0
"Good start.  Can you add more, please?",1
We have <url>. Fourth times a charm?,0
"kindly explain why did you remove my changes. The added links were quite relevant and informational, also The Vanguard Group and Hi5, why do you revert my edits?",0
Latest version (now on  Commons); all placenames included but still needs some tidying up and  tweaking. Comments?,0
"I just occurred to me yesterday (while playing with the Bushnell 7x50 Marine binocs I got for my birthday), that the <url> section on rangefinding reticles might be worth its own article, if for no other reason than that rangefinding reticles are used on other optics, such as said binoculars (which have a compass and 5 milliradian graduated reticle) and some other specialized items, such as golf rangefinding monoculars, which use the standardized height of the flag as the known size item.  So what do you think--is there enough content in the rangefinding section to make a standalone article, and do I provide enough argument to justify pulling it out, and adding links from <url> and <url>?",0
i searched through the history and the question at http://en.wikipedia.org/wiki/Talk:Telephone_numbering_plan#coincidence.3F relates to infomation <url>. could you possiblly answer it?,1
You <url> that you were working on an overhaul of the archiving system. Do you have any plans to start working on this again?,0
Probably. Could you deal with this one?,0
I ran across this again this month. It <url> since we last saw it; do you still subscribe to your judgment <url>?,0
"Hi, Google found your start at a Bayt Nuba article.  Do you want help?",1
Out of curiosity what are you testing? How are things going?,1
"The block seems to no longer be necessary or productive. If I were to bring a motion to get them unblocked, would you support it?",1
Hi again - I notice that the Chew Valley template gives Stanton Drew as an SSSI - but I can't find it listed at EN's site. Which is correct - any idea?,0
Holy cow! What happened?,0
"Hi, thanks for letting me know about my signature not being linked. I tried to save the settings in preferences - did it work?",1
I am contemplating a larger article on this very interesting topic. Thoughts?,0
What do you think about the character section? Think we should add a few more/take away Ona Nobis and Zan Arbor?,0
Still doing vandalism reverts by hand I see. Need any help?,0
"Can you put a better dab <url>? (I can't decide) And since there's a 1996 TV series redirect, would <url> prefer a redirect like <url> over <url> on <url>?",0
"Hey, I saw you edited the Dark Tower Series page. I was just wondering if you were a fan of the series?",1
"Number of articles on South Slavic languages is now pretty high and I'd like to add '''Category:South Slavic languages''' as subcategory to '''Category:Slavic languages''', possibly with subcategories on individual languages. The catch is, I don't know how :-) -- could you point me to relevant Wiki links or start the job yourself and let me finish it?",1
"Please sign comments using four tildes, as I'm not sure who you are...? Which article are you speaking about?",0
"Got terrible ratings at my RfA. Other than that, I'm just trying to get over 1000 edits this month... You?",0
"Thank You. What is ""The Prince of Santorini"" anyway?",1
"Article names can indeed be changed. What would you suggest as a replacement name for ""<url>"", since that's the trait for which he is notable and the trait which distinguishes him from at least three other Malcolm Rosses?",0
"I'm an admin, I'd be happy to do it. You want me to do it now?",1
"Sorry about that. I guess instructions are there for a reason, right?",0
"I don't know, the only thing I can think of is that I changed his name to ""Psycho Derek"" for Wikipedia:CommonName purposes. Or he's in guest stars?",0
"Hey Alex... I just emailed a United Kingdom professor, intending to email a University of Kentucky professor. If he expresses interest, are you the person he should talk to?",1
"I took a look and left comments on <url>.  I am curious, how did you choose to ask me to review your article?",0
"These edits were made after his latest block began.<url> Is accusing Arcom of topic banning him ""in absentia"" a personal attack against the members of Arbcom?",0
These edits appear to be related to the same issue that caused the page to be protected. Could you please explain why you are doing this?,0
I'm with you - it really is a friggin' pain that people refuse to read no matter how big you put the text.  Should we just maybe remove the source entirely?,0
I am curious why it ends at 3 October 1901. Have there been no rulers of Kabul since then?,0
"I think I updated the pharmacology project banner to put C-class articles into the appropriate category (previously, it was putting them into the unassessed class. If you want to double-check, that would be great; I think it may take a little while for it to update the articles?",1
"Did you move it to the talk page? did youuse the ""<nowiki><person></nowiki> template, the section with <nowiki><person></nowiki> or if the entire article is unsourced by adding <nowiki><person></nowiki> or <nowiki><person></nowiki>""?",0
"I'm a bit puzzled what's going on with this template, and the two articles that include it.  This should really just be one merged article, with redirects as appropriate, no?",0
"Hi sarah, it is taking a while for Longhair to get back to me on a couple of things. Is he on wikibreak or something?",0
"Hi.  Not complaining, but why did you remove the category ""high schools in california"" from this article?",0
It's not too late to help at all - being busy has kept the work on it to a crawl.  ;)  I'd like to represent what you are referring to; was it on the Abom talk page or somewhere else?,1
My browser sometimes closes up when I come to this site. Why?,0
"Sorry, no clue.  The help desk wasn't helpful, huh?",0
Where are the actual findings of fact and sanctions in Haiduc's case? Do they need to be tweaked?,0
"right but in this case, the certain artist goes by a different name now, so people would most likely type in ''""diddy""'' instead of the other old one. like if somebody changes their name or alias, and people wont know where theyre listed in?",0
Okay. When will it start?,0
"In your vote against my candidacy you stated that you were a ""weak oppose"".  May I ask why?",0
"Thanks for the various corrections you have made to this article. Do you have a source for the Anglo-Saxon Chronicle date of 921, please?",1
"I note that you have redirected the latter article (3,500+ characters, edit history back to Nov 2008, half a dozen references) to the former (650 characters, created today - by you, one reference). Is there a discussion/consensus for that move, and are you going to be incorporating much of the redirected articles content into the current one?",0
"But if you change something for your entertainment, if no one catches that, it will misinform someone else.  What if you go to Wikipedia to learn something, but someone has put in false information?",0
I get the regular edit page with the instructions and everything when I click on it. Did you replace SOCKMASTER with the actual name of the sockmaster (the account controlling all the sock puppets) in the box?,0
I have noticed that you added the reference to him living in NZ. Do you know anymore?,0
"Hello, our project has begun to fall a little bit behind the collaboration/organization department, would you, as an experienced editor be willing to help us revamp how we deal with issues? The template is a little behind because of this, but it points to some good places:) Do you have anything in particular you would like to do with us?",1
"Oh, I see that you removed the redirect from District of Columbia and restored the text.  That has redirected to ""Washington DC"" for about 4 years now, and I've reverted it - if you have something ambitious in mind, please bring it up on one of the talk pages first, okay?",0
"OK, same situation here :-)  Marskell and I agreed on a proposal that would initially just give us some backup on the day-to-day stuff, not necessarily closes, but to work in to people who could help when we needed time off.  Is it OK with you if I go ahead and propose that to Raul?",1
"could you email me when you get a chance? not having any luck this end, must be spam filters blocking?",1
"I've had a look at it...I cannot make the height/width of the image any smaller because it will limit the number of towns I can add.  Therefore, is there any point to adding an atlas to wikipedia?",0
I'm afraid I don't entirely understand what you mean. Is there some conflict with using user authorization and the GPL license?,0
"Page has been locked - as the only real place to report issues the government experiences is on the Prime Minister of the time's page, I find it quite simply a 'whitewash' to have the AWB/cole enquiry section on his page, there since it happened, removed a few months before the election. Your views?",0
"Well, I haven't seen a lot there, but the pages that I've seen were sourced. Does this mean you consider a sourced article in Wikipedia also unreliable?",0
"Sorry if it seems like I'm bugging you about the above image - I'm trying to determine the copyright holder, which needs to be specified on the image page per <url>a. When I click on the source link, I get an ""access forbidden"" message. Can you please specify the copyright holder on the page?",1
"I've asked participants to shift the discussion away from Karchmar--that discussion isn't producing any new arguments or sources. Would you be able to contribute some thoughts as to where we might go on the topic of collaboration (i.e., tomorrow)?",1
"Sorry, I can't see it. Would you mind cutting and pasting the sentence that says she won an award?",1
"Presumably the CfD will be inconclusive. Given the technical issues, perhaps an RfC might be more helpful?",1
"True, and you're right. But it does define it, so doesn't that mean it shouldn't have a comma?",0
"I am looking at your article on <url>, and noticed that you are the author of a change suggesting that sec61 transports extra peptides not displayed by MHC Class I into cytosol.  Do you have a reference for this?",0
"pa ne vrau0107am se ureu0111ivanju u010dlanaka, jer mi je dosta da se raspravljam sa svakakvim budalama, ali pou0161to vidim da moje mape ni posle 2 godine niko nije dirao, onda se svakako vrau0107am crtanju mapa. a kakve mape misliu0161 da treba nacrtati?",0
"I seem to have adopted this article, since country music and dance are interests of mine. Can you recommend an easy to use bot that would help me in keeping those unwanted links out of the article?",1
"<url> finally got created, but I'm wondering whether it should be merged with <url>. Can it be expanded?",0
"Hi J.  I'm thinking it might be a bad idea to start linking all unnamed EP recordings to the EP dab page.  Could turn into a very massive list, and maybe not the right use for a dab page?",0
I can assist you with your sockpuppet report against him. :) Will you like me to just fill it out for you?,1
"Thanks for pointing out a problem with the image licensing ... I must admit despite being a seasoned contributor I find this image licensing stuff pretty confusing and hard to get right .. are there recommended examples of standard things like book covers, album covers, paintings etc?  Have I done the Jonah cover ok now, or not?",1
Merci! Should the template page be updated to show how to list the article?,0
"I put both in the first sentence, to show a range.  Is that OK?",1
Replace the 100px with the size you're looking for. Did this help?,1
"Can you see all the edits I have done? Is there a chat feature here to speed up communication, I would like to ask you a few quick questions if I may, please?",0
The large coat of arms is still be commented on. Maybe you can lend a word or two?,0
Are you sure that you want to withdraw your nomination to delete the 2 old articles? Don't you want the 2 articles deleted since they have been merged into something much better?,0
Ditto. Are you claiming that <url> is not a credible source on Wikipedia ?,0
"So in summing up, I think that ""7 innings played and 150 runs scored"" is a good solution. What do you think?",0
I was trying to create a subpage. Could you please make it a subpage for me?,1
It's amazing how selective our memory can be. How's the project going along?,0
"Lunch sounds great, Rocket. Do you have an e-mail address I can use to get in touch with you?",1
"The link you provided to speedy delection criteria only goes up to CSD12, and there is no CSD 13 listed there.  Could you clarify?",1
"Those of us who've been here the whole time are pretty incredulous about it also. :)  We miss your fine editing style and hope you come back sometime -- keep looking in on us now and then, at least?",1
"This deleted page was recreated. Since you were the original nom., is this basically the same article, or has it been improved?",0
I am a fairly new admin.  When is it appropriate to use such a block as you did with a user I'd blocked?,0
"If the procedure for afd/copyvio is the same, that could certainly be possible. Can you please provide a link to the appropriate pages/templates in that language?",0
"Mel, is the above comment from you?  If not, could you please respond?",1
"I couldn't find your source. How is ""Ye"" related to or different from ""Dongye""?",0
"Unfortunately, on the topic you have chosen, the excellence of what you are doing is far from the only issue. Are you producing an excellent article of a kind that should not actually be in Wikipedia but in some other more specialized project?",0
"Hi, I hadn't realized that you had made a revert on redirecting this.  Could you see my comments on <url>?",1
"Up to you - I see myself picking off one or two every now and then but nowhere near the level of work NortyNort is doing now. By the way, I have an open CCI request that I want a second opinion on - could you please help?",1
Who deleted it? Would I be violating due process if I undeleted it?,0
"Hey, I saw you have re-direcred the 'Cheers' article, and I had a look to see how detailed it is, and saw that it well, wasn't very detailed. But yesterday I created the <url> for it and it has a lot more information about it that the current one, and was wondering if it is notable enough to be re-opened with?",0
"Thank you for telling me. Can you please revert my deletion, for I do not yet know how to do so?",1
Help how? Do you mean disambiguating links like this:<url>?,0
"This talk page looked like it could use a kitten. How are you doing, is everything going OK?",1
"Halfling may be another name for Hobbit, but the model for the Hobbit encouraged the creation of other Halflings. Nevertheless it is a Halfling, is it not?",0
"I wish I could help you, but I know very little about Iranian rock music. Have you asked any other Iranian members?",1
"I find it done both ways on the web.  If some convention requires capitalizing it even though it's not anything like a proper noun, I think that should get explained in the article, otherwise reasonable people will wonder who it's named after: someone named Saros, but what's his first name and where's the Wikipedia article about him?",0
"ww - hey, good work on the new pages that you've added in the last couple of days (5-6 isn't it?). I add them to <url> when I notice them, but I'm not sure that I catch them all; I don't suppose you could add them to the list on creation?",1
"Apologies again, though. If I tell a fart joke, will you forgive me?",0
I'm afraid I don't understand what you are asking. Could you perhaps try to explain it in another way?,1
"Ok, so you have successfully logged in??",0
Can I help update this bank or does it not need any updating??,0
"It's probably a bit late to be asking this, but why did you dispute the factual accuracy of the page <url>?  Also, why was no mention of the nature of the dispute made anywhere?",0
E-mail me at <url> (just get rid of the spaces in between the letters and numbers) whenever you feel like it. By the way are you a member on any Iranian football forums online?,1
"Hi.  Would it be OK to move the timeline to a template, so that all the Mars-related geology pages can point to the same timeline, making updates easier?",1
What do you think? And how does one go about establishing this project group?,0
I would like to nominate you for adminship.  Would you accept now?,1
Happy belated birthday to you too! How have you been?,1
"I don't play club anymore (I stopped this year), I have just been too busy this year, but I will probably start again soon-ish. Where abouts do you play?",1
"I can't spend too much time, and I'm no specialist, but with those limitations I'd be willing to help out. Btw, how is your name pronounced?",0
"I'm curious what your reasoning is in saying <url>'s edits are in ""good faith"" and not blocking him when the two edits right before that were both vandalism of user pages. It seemed quite a slam dunk to me, did you happen to see something I missed?",1
"The links were removed but, what rule says it is best to ""double space""? And what do you plan to rewrite exactly?",0
"As I've only ever tagged one page for speedy deletion before (and that was an obvious cut-and-paste copyvio), I just want to make sure I tagged it properly.  Was db-1 the right tag for <url>?",1
"Hi there, what do you think would be a good way to explicitly point out in IPA that a two vowel string is <url> and not a <url>? Can one use the same underdot diacritic used for <url>s, <person>?",0
"It's probably not notable, but it was already <url> once. Perhaps a selective merge to <url> might be an idea?",0
Hi! What would you like help with in particular?,1
"It's a sand box, a guide for future topics. It is a copyright even if not in the main namespace?",0
"I don't know, but that doesn't make any sense to me.  What do you think?",0
"Oh by the way I do drugs too, so we should get along together!  Friends?",0
Sorry to not reply earlier regarding Deathrockeru2014I've been away. Has the situation calmed?,1
"So you haven't found a flaw in any of their ideas themselves? As regards your other comment, are you saying that all Muslims are equally capable of finding out the truth about Islam?",0
"Thank you for getting to all those WikiProject Canada assessements so quickly! Question, is it ''useful'' what I'm doing, adding the template even to what I know will be relative low importance articles?",1
I knew what was going on with Note/Ref 17 at <url>: I spelled Constitution wrong. Is there anything else I can do to fix the article?,0
Yes. Need help?,1
<url> is the featured article on the main page.  Is that not supposed to be protected?,0
<url>. What do you think should be done?,0
"David, your recent edit to <url> includes a mysterious (but tantalizing) sentence fragment ""One nice approach"", and some extra line breaks. Something got messed up?",0
"Yes, nearly every church category seems messed up, going either up or down. It seems a major task to do the whole lot - would it make sense simply to move the Catholics (say) out of the primate tree (by an edit) or is this bypassing the cfd process in some sneaky fashion?",0
"Excuse me, but <url> seems to have slept through its normal editing period last night. Is it still working?",0
I just logged in for the first time this weekend.  Do you want me to run through or have you already started?,1
"Yeah I'd be happy to look at the list, however can't promise much! Shall we discuss it on the article's talk page so that any comments are in the relevent place?",1
"Jenny and Silas info should surface within the week, Daily Mail will have some reception for him and her. ""India's murder"" and ""Fued with Lynsey Nolan"" maybe?",0
I seconded wholeheartedly your proposal at <url>. Could you please add a link to the discussion?,1
"I have a question for you. How do you deal with an editor, who's soul mission is to undo ALL <url> across a vast number of articles?",0
Thanks for continuing to look over the article.  Do you know or do you know anyone that knows anything about the <url> or the <url>?,1
"I have found a better citation for reference 7, but am not sure how to insert the page number (p. 97 from the book cited).  Do you know the right format for this?",1
Hi old friend! Would you mind unprotecting my user/talkpages please?,1
US national defense for the twenty-first century: the grand exit strategy By Edward A. Olsen.  did you read p 179 and 181?,0
"I am reluctant to mention this, but having your paragraph in bold on <url> seems to me to be a bit self-promotional and unfair to the other members. Is there any chance that I might be able to persuade you to voluntarily unbold it?",1
experence suggests that most of the time it is an extreamly good criteria but in this case I've put the links back. Which morris side are you with?,0
Very nice. Did you visit also Romania or not?,1
Would my doing a read-through looking out for that kind of thing be useful? Or would it be merely annoying?,0
"The template I want is the one that goes at the bottom of the article and produces a message that goes something like 'This article is a copy of the (X) article in the German wikipedia, version 21 December 2009 10:04.' What is that template?",0
"I have to know; has this got you worried about the quality of GeoNames? If I pick one of the ones that is only accurate to the arc minute, will it be worse?",0
"Option 3 is my preferred option as well. but the recommendation suggested we go with option 2 first pending consensus on 3. Even though the mediation cabal decision is non binding shouldn't we just follow through with 2 and take a poll on 3 at a later date, as per the recommendation?",0
That is why I suggest the following: either we refer to him as u201cSouth-Netherlandishu201d (like he is described on the Dutch Wikipedia page) or we omit the nationality completely and we just mention the cities he lived in. Does this seem acceptable?,1
Thankyou for the message. Isn't it academic convention to specify which edition one has cited and give the page numbers therefrom?,0
"Since working on the article you wrote, I have become fascinated with this band.  Is any of their music availabe online?",1
"Hey, ixb4m on your side there any way we can discuss it with more users? Or just over one of the Talk pages (2011 Site)?",0
"Well, it's been a week and no inputu2014time to move on it? Should we relist the thread at <url> and see if that gets some input?",0
"Sure, show me the glossary of terms link. Also should the link be at the bottom vs the top, or perhaps not at all and instead be something linked-to from the main article of <url> ?",0
"If a user asks for the deleted text of an article, I do restore the text they request to a page in their userspace (unless, of course, the text is something that should ''stay'' deleted). Do you want the text so you can improve the article in a userspace-subpage of yours and then move it back to an article when you're finished?",0
"What a great Marine and patriot. Is he in the L""ist of historically famous Marines""?",0
"So these are facts, and they are true. Is there some sort of guideline for using direct personal evidence?",0
"Hey, so your move of this, and wanted to point out that the reason I put a disambig title on it, was because there are two different labor unions of the same name, either one of which could wind up with an article. But, I don't know that that means the article should automatically get the title, is there a standard for this situation?",0
"I'm somewhat puzzled by your recent edits on the Harper page, which have left two different sets of footnotes.  Could you please explain your rationale for the change?",0
"I still prefer Huxley's version, as I don't think that version makes the dying off clear, and ignores the r-type organism analogue. Is there any way to work more emphasis into the dying off part in, as it's absolutely crucial to the removal of unfit forms?",0
"<person>, with whom you discussed linkspam in 2006, has returned. Could you offer your views on his talkpage?",0
"There are two books I have with more material about this Zen Master; Namu Dai Bosa published in 1976 by The Bhaisajaguru Series, and second: The Soen Roku published by the Zen Studies Society in 1986. Are you familiar with these sources and is there any reason they are not included?",0
Thanks for letting me know.  Is it considered a subspecies?,1
"If I were to make that map I probably would chose to have two colours, one for states using JCP as a disciplinary measure and one for states which do not. What do you think?",0
"I spotted a comment you made at the Help Desk discussion page: ""I'm in the process of sweeping Wikipedia of links to all its question answering departments, and replacing them with a single link in each location to route all questions traffic through an upgraded Wikipedia:Questions page."" Do you mind me asking how you ""sweep"" Wikipedia of all those links? How do you find them all?",0
"I'm the uploader of the hubble pictures.  What do I put for the author, description, and stuff?",0
I'm sure you're right but I can't find it in FM and haven't found it anywhere else. Could you cite sources in the article?,1
"I was wondering why you removed him from Category:Alameda. He's pretty famous around there and it would be notable to have him in the category of Alameda, wouldn't it?",0
"Yeah, but that suggests that pounds alone aren't included.  Also, what would be the corresponding names for the other two templates?",0
OMG! Do Phaedriel and Acalamari have a WikiCrush on each other?,0
Done.  I didn't unprotect the main <url> article; was that part of the list?,0
Interrobang has asked me if I would also help mentor you when he is not around. I said that I would gladly help out if it was ok with you?,1
"Sure, I'll have a look at it. It looks like it needs a bit of a copyedit though, hope you don't mind?",1
<url> reminded me of a report I want to file about Asad. May I?,1
Thanks for your reply. I've tried to incorporate the references into the article; how is it now?,1
"<url> is, in reality, a good guy, and quite reasonable.  I'm confident that he'd be happy to help work with you on any image problems -- remember how you and I started out editing together?",1
"Talking about this subject, I noticed that you supported showing a link between Dacian and the Baltic languages - but questioned whether this meant they were part of the Balto-Slavic group. Surely, they would be part of the group by definition, since are not all the Baltic languages descended from proto Balto-Slavic?",0
"on a separate point, several of the alternative names you mention (eg fan-tailed snipe) I have never heard in the UK or elsewhere in 20 years of birding. Perhaps you could clarify when you add them whether they are former obsolete names, or, if they are still current, where they are used?",0
"One deleteable article at a time, please.  This is a <url> G4;  do you agree, and if not, why not?",0
"Hello Jennica, I noticed you revert vandalsm occasionally. Would you like me to grant your account <url> to help you revert vandalism more easily?",1
"How do you make your signature all wierd the way you do?  For example, you have a link to your user talk next to your name that appears as a COF album name...how'd you do that?",0
Another admin has already deleted the article. Do you need me to restore it for you?,1
I think it's time we considered a perma-block on the IP in question. Comments?,1
"If you are referring to the page blanking, that has been rectified.  What other concerns do have about the content?",0
Replied on my talk page. Maybe move the conversation somewhere else if specific issues need further discussion?,0
I agree. How about using Mizbot?,0
with an ndash rather than a hyphen.  Can that be fixed?,1
Wow! How did you find this?,1
P.S. do you think you should add this template to the Federated page?,0
The ''A'' is italicized.  Can anyone cite something in one of the style manuals that says this shouldn't be done?,0
Have you received the 1972 Encyclopedia of PNG you mentioned during the discussion about <url>? Was there a detailed entry for Dagora?,0
When i upload <url> I get <url> can you fix it? Also why is <url> showing the old logo?,0
"Well, I think this is a murder that could do with wide categorisation (as an example of asian-on-white killings, rather than the far more famous white-on-black, not to mention that British does nto automatically=English. If it's merely a matter of preference, do you mind if I put the British one back?",0
"Hi Acad - the above has led me to two native Danish speakers on the English wiki - <url> and Saddhiyama--<url> - the first is "" very active on naval articles."" and has just translated HMS Falcon (1802) for Danish Wiki<url>.  Thoughts?",0
I'm responding here in an effort to keep the conversation in one place and would appreciate it if you would do the same. Did you see where I said above that images which only allow non-commercial use are still considered to be non-free?,0
"Thanks. Does it happen to say anything about his marriage to Paula, as in when it ended?",1
"We have a <url> page on <url> which, we suspect, may be in Slovenian. Could you have a look at it (whether it is Slovenian and, if so, whether it is worth translating)?",1
"The <url> page said that <url> will be shown on the <url> subchannels 26.5 and 26.6, and also on analog channel 48. It is also expected that The U Too will displace Me Too from analog channel 48. If that's the case, then, where do you suppose Me Too will end up? What new channel in Chicago will it be shown on?",1
There's an interesting discussion here: <url>. Care to explain?,0
"Hi, I have opened a discussion at <url>. Perhaps you would like to contribute?",0
I don't understand the system there. What does bold mean?,0
"Gosh, I didn't realise it was so many. Would that include 20 batches of DYK hooks (totalling 100 total hooks)?",0
I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,1
Hey Kumioko! I have a quick question - do you do photo requests in NOVA and/or DC?,0
They're back again - this time with IP 37.105.37.15 (also from Saudi Telecom Co DSL). Fortunately Jasper Deng stepped in - I presume they're an admin of some sort?,0
"Sure, I agree. But what's the good source you have in mind?",0
"I've commented on this on the talk page. Could it be resolved there, rather than both of you just reverting each other?",0
Thailand has no dates.  Where do you look it up to get those?,0
Hi Sukh - gotta request to make. Could you please have a look at this article and its FAC and give it a copyedit?,0
I don't know of any such tools. Have you tried posting your concerns to <url>?,0
"Hi, it looks as if SVG images in taxoboxes are not counted when producing the list of tree of life articles without images. Is that intended ?",0
"I tried to make sense of the CfD rules and procedures as I think this: <url> has no reason to exist, but I decided instead to just bug the first person on the CfD discussions who seemed to know what they are doing, so I come to you.  Could you properly nominate this for deletion?",0
"I would like to first thank you for coding the afd helper app. Secondly, is it possible it could be changed to work with other XfDs?",1
"FYI: There are additional remarks you should respond to when you have a moment. Also, I was wondering if you plan to comment on the ''other'' CFD (above)?",0
LOL what did he say in the press???,0
I've tried re-updating many times but it just won't edit my <url> page or <url> page. Any suggestions?,0
Hi Fropuff. How do you convert your commutative diagrams from LaTeX to PNG?,1
"I don't get it, Tintor2. Why do you think Sephiroth is not <url>?",0
Noetica: help! Can you give an opinion <url>?,0
Are the remaining IPs on <url> still a problem? If so is Tom dealing with it?,0
"Thanks for responding, at any rate. <smile> Protocol question, as I'm new here: If a discussion is unproductive, should one just delete it?",1
ah - not thinking there. I've left Mackle though for now - is he back at Hearts?,0
I also love your new CA Interstate shields. Could I trouble you to replace the current one for <url> with a similar one?,1
"Thank you for coming in, reading what is there, and saying what I mean in terms better than what I'm using.  What is the next step - doing an official call for opinions?",0
What are your intentions after two months?  Will you continue your previous deletions?,0
"Sorry, I was wondering if the are related to each other or separate organizations? Also is there a difference between North Twillingate and Twillingate?",1
"Perfect, thank you! Can you help with the phonetics of other Nordic languages?",1
